Categoria,Producto,Marca,Cantidad,Unidad,Precio,Establecimiento,Direccion,De partamento,Municipio,Fecha Sondeo
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$3.00,"Librería y Papelería Rosy, 10a calle poniente, Ahuachapán",10 Calle Poniente Ahuachapán,Ahuachapan,Ahuachapan,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$2.35,Librería y Papelería Roxy N° 225,"4a Av. Norte N° 225, local C, San Salvador. ",San Salvador,San Salvador,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$3.39,"Librería y Papelería San Rey, Sucursal Metrosur","Centro Comercial Metrosur, local 8, tercer nivel, San Salvador",San Salvador,San Salvador,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$2.00,"Librería y Variedades Danielita, Chalchuapa","7a Avenida Norte casa numero uno, Local numero Cuatro, Barrio las Animas, Las palmeras",Santa Ana,Chalchuapa,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$2.75,Librería y Variedades Emmanuel,"Cuarta Calle Oriente, Barrio Las Animas, N° 30",Santa Ana,Chalchuapa,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$1.25,Librería y Variedades Ideas Creativas,2a. Calle Poniente y 4a. Avenida Norte,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$3.20,"Los Angeles Papelería y Librería			","2a Calle Poniente No 208, San Miguel",San Miguel,San Miguel,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$2.35,Maxi Despensa Soyapango,"Boulevard del Ejercito Nacional Kilometro 4, Soyapango San Salvador",San Salvador,Soyapango,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$3.20,Mercado de San Miguel,,San Miguel,San Miguel,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$3.00,Mercado de San Miguel,,San Miguel,San Miguel,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$3.00,Mercado de San Miguel,,San Miguel,San Miguel,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$3.00,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$3.00,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$3.00,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$3.00,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$3.00,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$3.00,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$2.75,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$2.75,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$2.75,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$2.75,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$2.75,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$2.75,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$2.00,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$2.00,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$2.00,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$2.00,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$2.00,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$2.00,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$2.00,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$2.00,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$2.00,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
Misceláneos,"Pintura de dedo, estuche de 6 botes, mínimo 30ml por bote",Sin Marca,1,Unidades,$2.00,Mercado de Santa Ana,,Santa Ana,Santa Ana,5/1/2018
